g1f3
g8f6
f3e5
d7d6
e5d3
b8c6
b1c3
d6d5
c3a4
e7e5
a4c3
d5d4
c3b5
a7a6
b5a3
e5e4
d3f4
g7g5
f4h3
c8h3
g2h3
d8d7
h3h4
h7h6
h4g5
h6g5
a3c4
b7b5
c4a3
e8c8
a3b1
d7f5
h2h3
e4e3
f2f3
f5f4
f1g2
f4g3
e1f1
g3f2
