AverageCheckNumer,AverageMoveNumber,AveragePieceDifferential,AveragePromotionNumber,LegalGamePercentage,DrawPercentage,VictoryPercentage
8.19792,129.458,-8.53125,0.75,63.5417,33.3333,7.29167
