f2f4
d7d5
h2h3
b8c6
g2g3
g8f6
c2c3
f6e4
g1f3
e4g3
h1h2
g3f1
f4f5
f1h2
e2e3
d8d6
b2b3
d6g3
e1e2
g3f3
e2e1
f3f1
