b1c3
d7d5
e2e3
b8c6
d2d4
g8f6
g1f3
c8g4
h2h3
g4f5
g2g4
f5e6
f3e5
c6e5
d4e5
f6e4
c3e4
d5e4
d1d4
d8d5
f1g2
e8c8
g2e4
d5d4
e3d4
d8d4
e4d3
d4a4
b2b3
a4d4
c1e3
d4d5
f2f4
g7g5
d3c4
g5f4
e3f4
d5a5
c4e6
f7e6
h1h2
f8g7
h2e2
h8f8
e2e4
a5d5
e1e2
d5c5
c2c4
c5a5
a2a4
c8d7
b3b4
f8f4
e4f4
a5e5
e2f3
e5d5
a1h1
d5d3
f3e2
d3a3
f4f7
g7c3
b4b5
h7h5
g4h5
a3a4
h5h6
a4c4
e2d3
c4c5
h6h7
c3b2
h1b1
c5d5
d3e4
b2c3
f7f8
d5e5
e4d3
e5c5
b1c1
c5b5
d3c3
b5c5
c3d2
c5d5
d2e2
d5e5
e2f2
e5h5
h7h8q
h5h8
c1d1
d7c6
f8h8
c6b6
h8h6
c7c6
h6e6
a7a5
e6e7
b6a6
e7e6
a5a4
d1b1
a4a3
e6f6
a3a2
b1a1
a6b6
a1a2
b6c5
a2b2
b7b5
f2e3
b5b4
f6f4
c5d6
f4d4
d6c5
h3h4
c5b6
d4b4
b6c5
e3e4
c5d6
b4b7
d6e6
b2d2
c6c5
b7d7
c5c4
d2d6
