g2g3
e7e6
f1g2
d8g5
h2h4
g5f5
g2b7
c8b7
f2f3
f8d6
e1f2
g8f6
h4h5
f6e4
f2g2
e4g3
b1a3
g3h1
g2h1
f5h5
h1g2
h5g5
g2f2
b8c6
f2f1
e8g8
g1h3
g5f5
f1g2
f5g6
g2f1
g6f5
f1g2
f5g6
g2f2
g6g3
f2e3
g3h3
a1b1
h3h6
e3f2
h6h4
f2g2
h4g5
g2f2
d6g3
f2g2
g3d6
g2f2
d6g3
f2g2
c6d4
g2h3
g3d6
d1h1
g5g3
