g1f3
d7d5
b1c3
b8c6
c3a4
d5d4
a4c5
g8f6
f3g5
d8d5
g5f7
e8f7
c5b7
c8b7
d2d3
e7e6
c1d2
f8d6
d1c1
f6g4
h2h3
g4h2
d2f4
h2f1
e1f1
c6b4
h1g1
e6e5
f4d2
b4a2
c1e1
c7c5
e1d1
f7g8
d2e1
d5e6
d1b1
a2b4
a1a5
e5e4
d3e4
b7e4
e1b4
c5b4
b1a1
a8c8
a5a6
c8c2
a6a7
e4d3
a7a8
g8f7
a8a7
f7f6
a7f7
f6f7
a1a7
f7g6
a7f7
g6f7
g2g3
e6e2
f1g2
e2f2
g2h1
f2h2
