g2g4
b8c6
h2h3
g8f6
e2e3
f6g4
d1g4
d7d5
g4g7
f8g7
f1d3
g7b2
d3h7
b2a1
d2d4
h8h7
h1h2
a1d4
e3d4
c6d4
g1f3
d4f3
e1f1
f3h2
f1g2
h7h3
c1h6
h3h6
b1c3
h2f3
g2f3
e7e5
c3d5
d8d5
f3e3
d5a2
e3e4
a2c2
e4e5
c2f2
e5d5
c8f5
d5e5
e8f8
e5d5
f8g8
d5c4
h6h2
c4c3
h2g2
c3c4
a8d8
c4b5
d8d2
b5a5
f2e3
a5b5
a7a6
b5a5
d2b2
a5a4
b2c2
a4b4
c2b2
b4a4
b2c2
a4a5
c2b2
a5a4
