f2f4
e7e6
g1f3
b8c6
e1f2
g8f6
f2g1
f6d5
g1f2
d5f4
f2e1
f8b4
h2h3
f4d5
e1f2
d5f6
f2g1
f6e4
d1e1
b4c5
e2e3
c5d6
e1e2
e4g3
f3d4
g3e2
f1e2
c6d4
e3d4
d8h4
g1f1
h4d4
e2d1
d6g3
f1e2
d4e4
e2f1
e4e1
