g1f3
d7d6
b1a3
b8c6
a3b5
g8f6
b5d4
c6d4
f3d4
c8d7
e2e3
h8g8
d1f3
d8c8
f1d3
c8b8
e1g1
g8h8
f1e1
e8d8
d3c4
d8e8
a1b1
b8c8
e1f1
a8b8
b1a1
c8d8
f1e1
h8g8
e1d1
g8h8
a1b1
d8c8
d1f1
b8a8
f1e1
h8g8
b1a1
g8h8
e1f1
h8g8
c4d3
e8d8
d3h7
f6h7
f3f7
h7f6
f7c4
g8h8
c4e2
d7e8
f2f3
e8g6
e2c4
a8b8
d2d3
h8h5
d4e6
d8d7
e6f4
h5g5
c4a4
b7b5
a4a7
b8b7
a7a3
c8e8
c1d2
b7b8
d2a5
g5c5
a1c1
b8a8
f1d1
a8a6
a3b4
a6c6
b4d2
c6a6
a5b4
c5c6
a2a3
a6a8
f4e2
c6b6
d2c3
a8a6
e2f4
b6c6
c3e1
a6a8
e1g3
g6d3
d1d3
a8b8
g3h3
e7e6
b4c3
e8f7
c1d1
b8a8
d1d2
a8a6
c3b4
c6b6
b4c5
b6c6
c5d4
a6a8
d3b3
a8b8
d4c3
b8b6
c3a5
b6b7
b3c3
c6a6
a5c7
a6a8
c7d6
f8d6
c3d3
a8a6
d2d1
b7c7
d3d2
c7a7
h3h4
a7b7
h4g5
b7b8
d2d3
b8b6
g1f2
d7e8
d3d2
f7d7
g5h4
a6a8
h4h8
e8f7
h8a8
d7c7
a8a5
b6b8
a5c7
d6c7
d2d7
f6d7
d1d7
f7f6
d7c7
b5b4
f4h5
f6e5
a3a4
b8h8
h5g7
h8h2
g7e8
e5d5
e8f6
d5d6
c7c4
b4b3
c2b3
e6e5
f6e4
d6e6
c4c6
e6d7
c6d6
d7e7
d6b6
h2h1
b6c6
h1b1
c6c2
b1a1
c2c7
e7e6
c7c6
e6d7
c6c5
a1a2
c5c2
d7d8
c2d2
d8e7
f2g3
e7f7
g3g4
a2a1
g4f5
a1e1
e4d6
f7g7
d6c4
e1h1
c4e5
h1h5
f5f4
g7f6
d2d6
f6e7
d6d3
e7e6
e5c4
h5f5
f4g3
f5g5
g3f2
g5d5
d3d5
e6d5
c4e5
d5e5
a4a5
e5d5
a5a6
d5c6
g2g4
c6b6
g4g5
b6a6
g5g6
a6b5
g6g7
b5a5
g7g8q
a5b5
g8g6
b5c5
e3e4
c5b5
g6d6
b5a5
d6c6
a5b4
c6b6
