b1c3
h7h5
c3e4
h5h4
d2d3
h4h3
a2a4
h3g2
h2h3
g2f1q
e1f1
g7g5
c1g5
f7f5
e4d2
f5f4
g5h4
f4f3
d1b1
f3e2
f1g2
e2e1q
f2f3
