g2g3
a7a6
f1h3
f7f6
h3d7
e8f7
d7c8
g7g5
c8b7
f8g7
b7a8
e7e6
g1f3
g7f8
f3g5
f6g5
e2e4
f7g7
h1f1
d8c8
a8b7
a6a5
b7c8
g7h6
c8e6
h6g6
e6g8
b8a6
g8h7
g6g7
e4e5
a5a4
b1a3
h8h7
f2f3
c7c5
g3g4
g7f7
a1b1
a6c7
e1e2
f8d6
e5d6
f7f6
d6c7
h7h5
g4h5
f6f5
c7c8q
f5e5
c8c5
e5f4
c5g5
f4g5
f1h1
g5f5
c2c3
f5e5
d1a4
e5f5
a4h4
f5e5
h4d8
e5e6
b1a1
e6e5
a1b1
e5f5
f3f4
f5e4
d8b8
e4f5
e2f2
f5e4
h1f1
e4d3
b8c8
d3e4
c8h8
e4f4
h2h4
f4e4
h8e8
e4d3
e8e7
