g1h3
e7e5
b1a3
f8a3
c2c4
a3c5
e2e4
g8f6
d2d4
c5d4
c1g5
d4b2
h1g1
b2a1
d1d6
c7d6
a2a4
d8a5
g5d2
a1c3
d2c3
a5c3
e1d1
f6e4
c4c5
c3d2
