e2e4
e7e6
b1c3
b8c6
g1f3
d8f6
f1d3
c6b4
d3c4
f6g6
e1g1
g8f6
f3e5
g6g5
d2d4
g5h4
c3b5
f8d6
f2f3
b7b6
b5d6
c7d6
a2a3
d6e5
a3b4
d7d5
e4d5
e6d5
c4b5
c8d7
b5d7
f6d7
d4e5
h4c4
b2b3
c4b5
c1b2
e8e7
d1d2
h7h6
a1d1
h8g8
d2d5
b5d5
d1d5
d7f8
f1d1
a8c8
c2c4
e7e6
h2h4
f8g6
h4h5
g6f8
b4b5
c8a8
c4c5
a8c8
c5c6
c8a8
d5d8
f8h7
c6c7
g8f8
d8a8
f8a8
d1d8
a8c8
d8c8
e6d7
c8h8
d7c7
h8h7
c7d7
h7g7
d7e6
g1f2
e6e7
g7g4
e7e6
g4a4
e6f5
a4a7
f5e6
b2d4
e6f5
g2g4
f5e6
f2e3
f7f6
e5f6
e6d5
f6f7
d5d6
f7f8k
d6d5
a7d7
