h2h4
e7e5
c2c3
d7d5
d2d3
b8c6
h1h2
g8f6
b1a3
c8f5
a3c4
d5c4
d3c4
d8d1
e1d1
e8c8
c1d2
f6g4
g1f3
f8c5
f3e5
c6e5
a1b1
g4h2
d1e1
f5b1
g2g4
e5c4
b2b4
d8d2
b4c5
h8d8
g4g5
d2d1
