d2d4
c7c5
e1d2
d8b6
f2f4
g8h6
d2c3
b6b3
c3b3
a7a5
b1d2
e7e5
b3c4
e5e4
h2h3
b7b5
c4d5
e8d8
f4f5
b8a6
d2c4
g7g5
d1d3
f7f6
d3f3
e4e3
a2a4
d8e8
c4e3
b5a4
f3f2
f8g7
d5c4
h6f5
d4c5
d7d6
b2b4
h7h5
a1a2
e8f8
e3g4
h8h6
f2f3
d6c5
e2e4
f8f7
h1h2
c8d7
f3d3
c5b4
h3h4
d7b5
c4b5
a8d8
d3c4
f7e8
c1f4
a4a3
c4c7
d8d3
g4f6
g7f6
c7c5
f5e7
c5c3
d3e3
g1h3
e7f5
f4g3
f6e5
b5c4
h6d6
c3d2
e3e4
c4b5
e4c4
c2c3
g5g4
g3f4
d6e6
d2e2
f5g7
e2c2
e6b6
b5a5
c4c3
f1b5
c3c6
h3g5
a6b8
c2c5
e5f4
g5e4
f4g3
e4c3
b4b3
a2c2
b6b5
c3b5
g7e6
c2a2
b8d7
c5c6
e6d4
a2d2
e8f8
d2c2
f8e8
b5c7
e8d8
a5b4
d7c5
c6f6
d8c8
c7b5
d4e6
f6f3
e6g5
b5a3
c8d8
f3c3
c5d7
c3d3
b3c2
d3g3
c2c1q
a3b1
g5e6
b1a3
c1c5
b4a4
d8e7
g3e5
d7b8
e5a1
e6c7
a1c1
c5b6
c1f1
b6b2
f1b5
c7d5
b5e2
e7f7
e2e1
d5c3
e1c3
b2b1
h2h3
b1b2
c3c7
f7f6
c7f4
f6g7
f4f6
g7f6
h3h1
b2c3
h1h2
f6g7
a3c4
g4g3
a4b5
b8d7
c4b2
c3b4
b5b4
d7b6
b4a3
g7h8
b2c4
b6c4
a3a2
c4b6
a2a1
b6d5
h2h1
h8h7
h1d1
d5f4
d1d8
f4e6
d8g8
e6c7
g8g5
c7b5
a1a2
b5d6
g5g8
d6b5
g8e8
b5c7
e8e5
c7e6
e5d5
e6d4
d5h5
h7g7
h5d5
d4f3
d5d3
f3g1
d3d4
g7g6
a2b1
g6f7
b1c2
g1e2
c2b2
e2d4
h4h5
d4f5
h5h6
f7f8
h6h7
f8f7
b2b3
f5h6
b3b4
f7f6
b4b3
h6g8
h7g8r
f6e6
g8f8
e6e5
b3a4
e5e4
f8g8
e4d4
g8g4
d4c5
g4g6
c5d5
g6g7
d5d4
g7e7
d4c4
e7e8
c4d5
e8a8
d5e4
a8a5
e4f4
a5g5
f4g5
a4a3
g5h6
a3b3
h6h7
b3a4
h7g8
a4b4
g8h7
b4a5
h7g8
a5a4
g8f8
a4a5
f8g7
a5a6
g7g8
a6a7
g8f8
a7b7
f8f7
b7a7
f7g6
a7b7
g6f6
b7a8
f6f7
a8a7
f7g8
a7a6
g8f8
a6a5
f8e8
a5b6
e8e7
b6b5
e7e8
b5b4
e8e7
b4b3
e7f7
b3c4
f7f8
c4d5
f8f7
d5d6
f7f8
d6d5
f8e8
d5e5
e8f8
e5f6
f8g8
f6e6
g8h8
e6d7
h8g8
d7c8
g8g7
c8d7
g7h7
d7d8
h7h6
d8c7
h6h5
c7c6
h5h4
c6b7
h4h5
b7a8
h5h4
a8a7
h4h5
a7a6
h5g5
a6a5
g5g6
a5a4
g6f6
a4a3
f6f5
a3a4
f5g5
a4a5
g5g4
a5a6
g4h4
a6b5
h4g4
b5a4
g4f4
a4b3
f4g5
b3a3
g5g6
a3b4
g6h5
b4a4
h5h6
a4b5
