c2c3
b8c6
g1h3
c6e5
d1a4
e5g6
a4c6
b7c6
g2g3
e7e6
f2f4
f8e7
b1a3
e7a3
d2d4
a3e7
a1b1
c8b7
b1a1
c6c5
b2b3
b7h1
a2a4
c5d4
e2e4
d4c3
c1a3
h1e4
g3g4
e7a3
f1c4
a3b2
c4e2
d8h4
e1d1
c3c2
