c2c3
b8c6
b1a3
a8b8
e2e3
b8a8
f2f4
a8b8
a1b1
b8a8
a3c4
a8b8
f4f5
b8a8
f5f6
a8b8
e1e2
b8a8
d1e1
a8b8
b2b3
b8a8
e2d3
a8b8
c4e5
b8a8
c1b2
a8b8
e1c1
b8a8
f1e2
a8b8
g1h3
b8a8
e2g4
a8b8
f6g7
b8a8
h1f1
a8b8
f1f3
b8a8
b2a1
a8b8
c3c4
b8a8
c1c3
a8b8
f3f7
b8a8
h3g5
a8b8
g4f5
b8a8
g5h3
a8b8
c3b2
b8a8
h3f4
a8b8
b2a3
b8a8
f5h3
a8b8
f4h5
b8a8
b1d1
a8b8
d1f1
b8a8
g2g4
a8b8
g7f8q
