c2c4
c7c6
b2b4
b7b6
e2e3
g7g5
b4b5
h7h5
b5c6
h8h7
c6c7
e7e6
c7d8r
e8d8
a2a3
f7f5
c4c5
h7h6
c5c6
f8c5
f2f4
b6b5
c6c7
d8e8
e1f2
h6f6
c7b8r
c5e3
f2e1
e3f4
b1c3
e8e7
c1b2
f4d2
e1f2
a7a6
f1e2
d7d6
c3d5
e7f7
d5e3
c8b7
e2f1
f7e7
e3g4
d2f4
b8b7
e7e8
b7c7
f4c1
c7c5
c1d2
c5c4
a8b8
c4e4
f6g6
g4f6
g6f6
d1c2
h5h4
e4h4
d2e1
f2f3
g5g4
f3e3
e6e5
h4h3
f6h6
a3a4
h6g6
c2f2
g6h6
f2e2
d6d5
b2c3
b8b6
e2d1
h6g6
a4a5
e8f7
a5b6
f7e6
d1d2
e5e4
c3b2
g6f6
d2c3
g4g3
b6b7
e6f7
b7b8q
f7g6
b8c7
f6b6
c7h7
g6g5
h7g6
b6g6
a1b1
b5b4
c3b4
g6b6
b4c3
g8h6
c3c4
b6b3
c4b3
e1d2
e3d4
a6a5
d4c5
a5a4
c5c6
h6f7
c6b7
e4e3
b7a8
f5f4
a8b8
e3e2
b8a7
a4a3
a7a8
d2b4
a8b7
f7h8
b7a8
b4e7
b2e5
d5d4
b3c3
e2f1q
a8a7
f1e2
a7a8
d4c3
a8b8
e2f2
b8b7
f2d4
b7b8
d4d1
b8a8
d1d6
a8a7
g5g4
a7a8
d6h6
g1f3
h8f7
e5c7
f7e5
a8b8
e5f7
b8a8
e7h4
a8b8
h6b6
b1b6
a3a2
b6g6
h4g5
b8a8
f7d6
g6g5
