c2c4
e7e6
c4c5
f8c5
f2f3
c5g1
e2e3
g1h2
g2g3
h2g3
e1e2
d7d5
h1h7
h8h7
b1a3
h7h2
f1g2
h2g2
e2d3
d8h4
b2b3
g3e5
d1f1
g2g6
c1b2
e5b2
f1e2
b2a1
a3c2
a1f6
f3f4
b8a6
b3b4
e6e5
e2f2
h4f2
a2a4
e5e4
