c2c4
e7e6
b2b3
b8c6
e2e3
d8f6
d1h5
f6a1
h5e2
a1b1
h2h4
b1c1
e2d1
c1b2
f1e2
b2a2
g2g3
c6b4
e2f3
a2a5
f3g2
d7d6
g2b7
c8b7
g1e2
b4d3
e1f1
b7h1
h4h5
h1f3
e2d4
f3d1
h5h6
g8h6
d4e6
f7e6
c4c5
a5c5
b3b4
c5b4
f2f4
h6f5
e3e4
f5g3
f1g1
g3e4
f4f5
e6f5
g1h1
d1f3
h1g1
b4d2
g1f1
d6d5
f1g1
d3e5
g1f1
d5d4
f1g1
d4d3
g1f1
f5f4
f1g1
d2c3
g1f1
d3d2
f1g1
c3b4
g1f1
b4a5
f1g1
a5b4
g1f1
b4a5
f1g1
a5b4
