b1a3
c7c6
e2e3
e7e6
f1d3
d8h4
g1f3
h4f6
a3b1
g8e7
e1g1
e7d5
d3e4
d5b6
f3e1
f6e5
b1c3
f8d6
g2g3
h7h6
e1d3
e5f6
d1f3
f6g5
h2h4
g5a5
b2b4
a5a6
f3g4
d6b4
d3b4
a6c4
g4g7
h8f8
b4d3
h6h5
c1a3
d7d6
a3d6
b8d7
d6f8
d7f8
d3e5
c4a6
g7f7
e8d8
f7f8
d8c7
f8e7
c8d7
e5d7
b6d7
f1b1
a6c4
e7g7
e6e5
e4f5
a8d8
g1g2
c4a6
g7e7
a6a5
c3e4
a5d5
c2c4
d5d3
b1b7
c7b7
e4c5
b7b6
c5d3
b6c7
d3c5
a7a6
a1b1
c7c8
f5d7
d8d7
e7d7
