a2a4
b8c6
b1a3
c6d4
g2g4
g8f6
c2c4
d4e6
a1a2
e6c5
e2e3
f6e4
d2d4
c5e6
h2h4
c7c6
g4g5
d8a5
b2b4
a5b4
d1d2
e4d2
g1h3
d2c4
c1d2
c4d2
a2c2
d2e4
c2d2
e4d2
a3c2
b4c3
h3f4
e6f4
f1b5
c3c2
h1h2
d2f3
e1f1
f3h2
f1g1
h2f3
g1h1
c6b5
d4d5
f4d5
g5g6
f7g6
h4h5
c2a4
h5g6
h7g6
h1g2
f3e5
g2g1
d7d6
g1f1
c8f5
f1g2
b5b4
f2f3
d5e3
g2f2
e3d5
f2g1
a4d1
g1g2
e5f3
g2f2
f3e5
f2g2
e7e6
g2f2
b4b3
f2g2
b3b2
g2f2
f5e4
f2g3
f8e7
g3f2
e7g5
f2g3
d1g4
g3f2
e4f3
f2f1
f3e4
f1e1
e4f3
e1f1
f3e4
f1e1
e4f3
e1f1
