f2f3
e7e5
d2d4
d8h4
g2g3
h4d4
h2h4
d4d1
e1d1
f8e7
h1h2
g8f6
b1a3
a7a6
c1e3
f6d5
a1c1
d5e3
d1e1
b8c6
g3g4
c6b4
h2h3
b4a2
b2b3
a2c1
e1f2
e7c5
c2c3
e3f1
f2f1
c5a3
h4h5
c1b3
h3h2
a3b2
h5h6
g7h6
g1h3
b2c3
h2g2
e8f8
h3f2
d7d5
f2d3
c8e6
f3f4
e5e4
d3e5
f7f6
e5d7
e6d7
g4g5
d7h3
f1g1
h3g2
g1h2
g2f1
f4f5
h6g5
h2h1
f1e2
h1g1
e4e3
g1g2
e2c4
g2h2
e3e2
h2h3
e2e1q
h3g4
e1e3
g4h5
e3h3
