a2a3
b8c6
b1c3
d7d5
g1h3
c8h3
h1g1
h3e6
g1h1
d5d4
f2f3
d4c3
g2g4
c3b2
f1g2
b2a1q
e2e4
d8d6
c2c3
e8c8
g4g5
e6b3
h2h3
b3d1
g5g6
a1c1
e1f1
d6d2
g6h7
d1f3
