f2f3
d7d5
e2e3
g8f6
g2g4
h7h6
f1b5
c7c6
b5d3
e7e5
b1c3
b8d7
e1f2
d7c5
d3f1
d5d4
e3d4
e5d4
d1e2
f8e7
e2e5
d4c3
d2c3
c8g4
e5e3
e8g8
e3e2
g4h5
e2e5
e7d6
e5d4
c5e6
d4a4
d6c5
f2g2
d8d1
a4a5
h5f3
g1f3
d1c2
c1d2
e6f4
g2g3
c2g6
g3f4
g6g4
f4e5
a8e8
