g1f3
d7d5
b1c3
d5d4
c3b5
b8c6
d2d3
a7a6
b5c7
d8c7
d1d2
e7e5
e1d1
f8d6
d2g5
f7f6
g5h5
g7g6
h5h4
c6b4
f3e1
c8e6
a2a3
b4c2
e1c2
e6b3
d1e1
c7c2
f2f3
c2d1
e1f2
a8c8
c1h6
d1a1
h6g7
e8f7
g7h8
h7h6
h4e4
c8c7
e4h4
a1b2
a3a4
b3a4
h4e4
b2b3
e4h4
c7c2
f2g1
b3b1
g1f2
c2d2
h8f6
g8f6
f2g1
f7g7
h4h3
a4d7
h3g3
d2e2
f3f4
e5f4
g3f3
d7g4
f3e2
g4e2
g1f2
e2d3
f1d3
b1h1
d3e2
d6b4
e2f1
f6g4
f2e2
g4h2
e2d3
b4c3
d3e4
h1f1
e4d5
d4d3
d5d6
d3d2
d6c7
f1g2
c7c8
g2c6
c8b8
c3d4
b8a8
c6c8
