c2c3
d7d5
a2a4
e7e5
d2d3
g8f6
c1f4
e5f4
e2e4
d5e4
b2b4
c8f5
d3d4
f8d6
d1d2
e4e3
e1e2
e3d2
h2h3
f5d3
e2f3
d2d1q
g1e2
d3e4
