a2a3
b8c6
b2b3
e7e5
c2c3
d7d5
d2d4
e5d4
e2e3
d8f6
f2f3
d4e3
g2g3
f6e5
h2h3
e5g3
e1e2
g3f2
e2d3
c8f5
