b1a3
e7e5
a3b5
d7d5
a2a3
d5d4
g1f3
a7a6
f3d4
e5d4
f2f4
a6b5
a1a2
d8d5
a2a1
b8c6
a1b1
d5a2
e2e3
a2b1
c2c3
d4c3
d2c3
c8f5
h2h4
f5c2
d1h5
g8f6
h5b5
b1c1
e1f2
f6g4
f2g3
c1e3
g3g4
h7h5
b5h5
c2d1
f1e2
d1e2
g4g5
h8h5
