g1f3
b7b5
b1c3
g7g5
e2e3
f7f6
f1d3
d7d6
c3e4
b5b4
e1g1
h7h5
f1e1
c8h3
e4f6
g8f6
d3g6
e8d7
c2c3
d8e8
g6e8
d7d8
e8c6
g5g4
c6b7
a7a6
b7a8
f6g8
a8b7
f8g7
d1a4
h3g2
g1g2
b8d7
a4c6
g7f8
g2g3
a6a5
c3b4
d6d5
a2a3
d7e5
c6d5
e5d7
d5d4
g4f3
a3a4
h5h4
g3h3
c7c5
b4c5
h8h5
h3g4
e7e5
d4d7
d8d7
c5c6
d7c7
g4h5
g8h6
h5g5
c7d6
a1a3
h6f5
g5f5
e5e4
f5e4
d6c7
a3d3
f8d6
e1h1
d6e5
d3d7
c7b8
e4e5
h4h3
e5f4
b8a7
d7h7
a7b8
b7a6
b8a8
a6b5
a8b8
b5a6
b8a8
a6b5
a8b8
b5a6
