g1f3
h7h5
e2e4
c7c5
b1c3
d7d6
d2d4
g8f6
d4c5
c8d7
c5d6
d7e6
e4e5
d8b6
e5f6
b6e3
c1e3
e6d7
f6e7
d7f5
d1d5
f5g4
d5b7
g7g6
f1b5
b8c6
b5c6
g4d7
b7a8
