a2a3
g8f6
b2b3
b8a6
c2c3
a6c5
d2d3
c5e6
e2e3
e6g5
f2f3
h8g8
g2g3
g8h8
h2h3
f6h5
a3a4
h5g3
b3b4
g3h1
c3c4
e7e6
c1a3
d8f6
d3d4
h1g3
e3e4
g3f1
f3f4
f6f4
h3h4
f1e3
a4a5
f4f1
e1d2
f1d1
d2e3
d1g1
e3d2
g1d4
d2c1
g5e4
a1a2
d4c4
b1c3
c4c3
c1b1
c3b3
b1c1
b3a2
b4b5
f8a3
c1d1
a2d2
