g1f3
a7a5
b1c3
d7d5
e2e4
b8d7
f1b5
c7c5
e4d5
a8b8
e1e2
d8c7
c3e4
f7f6
d1e1
c7d8
e4c5
f6f5
c5e6
h7h6
e6d8
e7e5
d8f7
f8d6
f7d6
e8d8
d6f7
d8e7
d5d6
e7f6
f7h8
h6h5
d2d3
d7b6
e1c3
c8e6
c1g5
