d2d4
b7b5
e2e4
b5b4
a2a3
d7d6
a3b4
h7h6
d1f3
e7e6
b1c3
h6h5
c1e3
f8e7
e1c1
g8h6
f3h5
c8b7
g1f3
d8d7
f1c4
c7c6
e3g5
e8g8
g5h6
d6d5
h5g4
e7c5
g4g7
