g1f3
d7d5
d2d3
g8f6
c1d2
b8c6
d2e3
e7e5
e3g5
h7h6
g5c1
e5e4
f3h4
g7g5
g2g4
g5h4
b2b4
f6g4
b1a3
f8b4
c1d2
b4a3
d2c3
d5d4
f1g2
e4e3
f2f4
d4c3
d1b1
c6d4
h2h3
g4f2
h1g1
a3b2
g2f3
b2a1
f3c6
b7c6
b1c1
d8e7
g1f1
a8b8
f1g1
c8h3
g1g4
d4c2
c1c2
e7b4
g4g6
b4b1
c2d1
b1d1
