g1h3
d7d5
g2g4
c8g4
d2d4
b8c6
h3g1
e7e6
b1d2
c6d4
d2b3
d4b3
h2h4
b3a1
d1d4
a1c2
e1d1
c2d4
f2f4
d8f6
h1h2
f6f5
d1d2
f8b4
d2d1
f5c2
