b1c3
b8c6
g1f3
d7d6
e2e4
g8f6
f1b5
c8d7
e1g1
a8c8
d2d4
h8g8
e4e5
d6e5
f3e5
c6e5
d4e5
d7b5
c3b5
d8d1
f1d1
a7a6
b5a7
c8a8
e5f6
a8a7
c1f4
c7c6
d1d3
g7f6
a1d1
a7a8
f4c7
e7e6
d3d7
f8e7
c7b6
a8b8
b6c7
b8c8
c7b6
c8b8
c2c3
e8f8
b6a7
b8e8
d7b7
g8g5
a7b6
g5b5
b2b4
b5d5
b7d7
f6f5
f2f4
e7f6
c3c4
d5d1
d7d1
f6e7
a2a3
e8c8
d1d7
e7f6
g2g3
f8g7
h2h3
c8g8
d7d6
g7h8
g1g2
g8c8
d6d7
h8g8
d7a7
e6e5
f4e5
f6e5
g3g4
f5g4
h3g4
e5f4
a7a6
f4e5
a3a4
e5c3
b6c5
g8h8
g2h1
h8g8
a4a5
c3e5
h1g1
e5f6
a6b6
f6d8
b6a6
d8f6
a6b6
f6d8
b6b7
c8a8
c5f2
d8f6
b7b6
f6e7
b6c6
e7b4
a5a6
b4c3
a6a7
c3e5
f2e3
a8e8
g4g5
e5g3
c6a6
e8a8
a6a5
g3c7
a5d5
a8e8
d5d7
c7e5
d7e7
e8e7
a7a8q
g8g7
e3c5
e7e6
a8f8
g7g6
f8g8
e5g7
c5d4
e6e1
g1f2
e1e7
g8g7
g6h5
f2g3
e7e6
g7f7
h5g5
f7e6
h7h6
d4e3
g5h5
e3g1
h5g5
c4c5
h6h5
g1e3
