a2a3
b8c6
e2e3
a8b8
c2c4
b8a8
e3e4
a8b8
f1d3
b8a8
g1e2
a8b8
e2c3
b8a8
g2g4
a8b8
h1g1
b8a8
c3e2
a8b8
g1g3
b8a8
d1b3
a8b8
g3e3
b8a8
e2f4
a8b8
d3e2
b8a8
e3f3
a8b8
h2h4
b8a8
e2f1
a8b8
b3b5
b8a8
b5c5
a8b8
c5f5
b8a8
f5a5
a8b8
b2b3
b8a8
a5b4
a8b8
a1a2
b8a8
f4h5
a8b8
g4g5
b8a8
b4d6
a8b8
d6d7
c8d7
c1b2
b8c8
b2c1
c8b8
f1d3
b8c8
e4e5
c8b8
e1d1
b8c8
a2a1
c8b8
b3b4
b8c8
h5g3
c8b8
c1b2
b8c8
b1c3
c8b8
d3e2
b8c8
g3f5
c8b8
f5d6
