b1c3
g8f6
g1f3
b8c6
a1b1
d7d6
e2e3
c8g4
f1b5
g4f3
d1f3
f6d7
b5c6
b7c6
f3c6
a8b8
c3b5
b8b5
c6b5
d8b8
b5b8
d7b8
e1g1
b8c6
c2c3
c6e5
b1a1
e5d3
a1b1
d6d5
b1a1
e7e5
a1b1
f8d6
b1a1
e5e4
f2f3
f7f5
f3e4
f5e4
a1b1
h8f8
f1f8
e8f8
a2a3
c7c5
a3a4
c5c4
g2g3
d6e7
g1g2
a7a6
b2b3
c4b3
b1b3
d3c1
b3b2
c1d3
b2b6
d3c5
g2h3
e7f6
b6b2
f6e5
h3h4
c5a4
b2a2
a4c5
c3c4
d5c4
h4g4
e5f6
g4f5
f8e7
a2c2
g7g6
f5g4
c5d3
c2a2
d3f2
g4f4
f6g7
h2h3
g7h6
f4e5
f2d3
e5e4
h6g5
h3h4
g5h6
a2a5
h6g7
e4d5
g7f6
d5c4
d3e5
c4d5
e5d3
a5a3
d3b4
d5c5
e7d7
c5b4
f6e7
b4b3
e7a3
b3a3
d7e6
a3b4
e6f5
b4a5
f5g4
a5a6
g4g3
e3e4
g3f4
a6b6
f4e4
b6c5
e4d3
c5d5
d3d2
d5d4
d2e2
d4e4
e2e1
e4e3
e1f1
e3f3
h7h5
f3f4
f1f2
f4g5
f2f3
g5g6
f3g4
g6f6
g4f4
f6e6
f4g4
e6e5
g4g3
e5e4
g3g4
e4e5
g4h4
e5f4
h4h3
f4f3
h3h2
f3f4
h2g1
f4g3
g1f1
g3h3
f1e1
h3h4
e1d1
h4h5
