g1f3
b8c6
d2d4
g8h6
d4d5
c6b8
c1f4
h6g8
b1c3
g8f6
e2e4
c7c6
a1b1
c6d5
e4d5
h8g8
f1b5
b8a6
e1g1
a6c5
d1e2
a7a6
b5c4
g8h8
b2b4
c5a4
c3a4
b7b5
b1d1
b5c4
e2c4
d7d6
f4e3
a8b8
a4b6
c8b7
b4b5
a6b5
c4b5
f6d7
f3g5
b7c8
b5c6
h7h6
g5e6
f7e6
d5e6
h8g8
c2c4
h6h5
d1b1
b8b7
b6d5
b7b1
f1b1
h5h4
b1b8
g7g5
c6c8
d7b8
d5c7
