g2g4
e7e5
f1g2
b8c6
b1c3
h7h5
g4h5
d8g5
g2c6
d7c6
g1f3
g5h5
c3d5
c6d5
h1g1
e5e4
g1g5
h5h7
f3d4
h7h2
d2d3
f7f6
g5g3
h2g3
f2g3
h8h1
e1d2
e4e3
d2e3
h1d1
a2a3
c8g4
e3f4
g8h6
f4e3
f8c5
a3a4
h6f5
e3f4
g4h3
g3g4
c5d6
f4f5
e8f7
c1e3
g7g6
