c2c3
e7e5
g2g3
d8e7
e2e3
g7g5
d1h5
e7c5
h2h3
c5c3
g3g4
c3c1
e1e2
c1f1
e2f3
f1c1
d2d3
c1b2
h5g5
f8h6
g5h4
b2a1
h1h2
a1b1
d3d4
b1g1
d4e5
g1h2
g4g5
h6g7
a2a3
d7d5
h4h7
h8h7
g5g6
f7g6
e5e6
c8e6
e3e4
d5e4
f3e3
e6h3
f2f4
e4f3
e3f3
e8e7
a3a4
e7d6
a4a5
g7a1
f3e3
h7f7
e3d3
h3c8
d3e4
h2e2
