a2a3
b8a6
b2b3
a8b8
c2c3
g7g5
d2d3
c7c6
e2e3
f7f5
f2f3
f8h6
g2g3
g5g4
h2h3
b8a8
a3a4
a6b8
b3b4
g4h3
c3c4
d7d6
d3d4
e8f8
e3e4
c8d7
f3f4
b7b6
g3g4
d8c7
a4a5
d7e6
b4b5
h6g7
c4c5
c7d7
d4d5
g8h6
e4e5
a7a6
g4g5
d7c7
a5b6
c7a7
b5a6
e6d5
c5d6
a7b6
e5e6
b6b2
g5g6
b2b3
a6a7
b3d3
d6d7
a8a7
g6h7
d3b5
d7d8q
