h2h3
e7e5
b1c3
d7d5
g1f3
d5d4
c3b5
b8c6
f3h2
g8f6
g2g4
a7a6
b5a3
d8d5
h1g1
f8d6
g4g5
f6e4
h2f3
c8e6
g1g2
e6h3
g2g1
h3f5
g1g2
f5h3
g2g1
h3f5
g1g2
e8g8
a1b1
d5a2
f3e5
c6e5
c2c3
a8e8
c3d4
e5d3
e2d3
e4c3
f1e2
c3e2
d1e2
e8e2
e1e2
f8e8
e2d1
d6a3
b2a3
a2b1
f2f3
b1b3
