a2a4
b8c6
h2h3
e7e6
h3h4
g8f6
f2f4
f6h5
g1h3
h5g3
c2c4
g3h1
h3g5
h1g3
a1a3
f8a3
d1b3
g3f1
b3b7
c8b7
f4f5
a3e7
g5e6
f7e6
e1f1
e8g8
e2e4
e6f5
b2b3
f5e4
f1g1
e7c5
g1h1
d8h4
