g2g4
d7d5
b1a3
c8g4
c2c3
e7e5
d1c2
b8c6
c2f5
g4f5
b2b4
f5e4
c3c4
e4h1
c4d5
d8d5
e2e3
f8b4
h2h4
b4a3
g1e2
a3d6
d2d4
c6b4
c1a3
b4c2
e1d2
c2a1
e3e4
d5a2
d2c1
a2c2
