c2c3
c7c5
e2e4
e7e6
f1c4
g8e7
b2b4
b8c6
d1e2
e7d5
c1a3
a7a6
a3b2
d8f6
c4d3
f6h6
e1f1
c6e7
d3c4
h6f6
b2c1
a8b8
h2h4
c5b4
e2f3
b7b5
e4e5
h7h5
c1a3
b8b6
a3c1
f6h4
f3g4
h4h3
g4f5
h3c3
f5h7
c3d3
g1e2
d3e2
f1g1
h5h4
h7d3
f7f5
d3g3
a6a5
g3h2
c8a6
c4e2
e7g8
f2f3
f8c5
d2d4
a5a4
g2g4
h8h7
c1d2
c5d6
a2a3
h7h8
d2e1
g8e7
h2f2
b4b3
g1g2
d5e3
g2h2
b6b8
f2f1
h8h6
h2h3
e3c4
f1g2
d6e5
e1b4
e5g3
h1e1
e8f8
e2d1
b8b7
e1f1
f5f4
b4c5
d7d5
d1c2
f8g8
c2d1
h6g6
c5b4
g3e1
g2h1
e1c3
b4c5
g6h6
d1b3
h6f6
a1a2
b7a7
b3c2
f6f8
c2d1
a7d7
c5a7
f8c8
d1a4
c3a5
f1f2
e7f5
f2b2
f5g3
b2h2
a5b6
b1c3
c8c5
a4b3
d7d6
c3b1
c4e3
h1f1
g3f5
a2e2
e3c2
e2d2
c2e3
f1e1
f5h6
e1g3
e3f1
d2b2
c5c4
h2e2
d6d8
a7b8
b6d4
b8d6
d8b8
d6c7
h4g3
b1c3
b8c8
b2d2
g7g6
e2e3
c4c6
g4g5
g8g7
g5h6
g7f8
d2e2
f1d2
c3b1
d2c4
b3a2
f8f7
c7b6
f7f8
b6a5
f8g8
b1d2
d4b2
a5d8
f4e3
d8g5
c4b6
a2b1
b2d4
g5f6
c8b8
h6h7
g8f7
d2f1
b8g8
f6e5
d4c5
e5b8
g8b8
a3a4
b8d8
b1a2
a6b7
e2d2
d8d7
f3f4
g3g2
d2d5
e3e2
f1h2
c5e7
d5d7
b7c8
a2e6
f7e6
d7a7
g6g5
a7a6
e2e1q
a6a8
c6c2
f4f5
e6f5
a8b8
e1e4
b8c8
c2c5
c8e8
b6c4
e8b8
e4e6
b8g8
f5f4
h2g4
f4f3
g8g5
e6e4
g4h2
f3f4
g5d5
e7d6
d5g5
g2g1b
g5g3
c4b2
g3g6
b2a4
g6g2
e4e2
g2e2
g1h2
h7h8q
f4f5
e2h2
c5c3
h3g2
d6f4
g2g1
c3g3
g1h1
f4d6
h2h3
d6b8
h8h6
a4c3
h3h4
g3g8
h4f4
f5e5
h6h2
g8e8
f4e4
e5f6
e4a4
e8e3
a4a5
c3d5
h2d6
f6g5
a5a7
e3f3
d6a6
d5b6
a7f7
b6d7
f7f3
d7f6
f3a3
b8f4
a3c3
f4e5
c3c8
g5g4
a6a3
g4f4
c8c3
f4g5
a3a5
g5f4
c3c5
f4f5
a5b5
f6h7
b5c4
h7f8
c5c6
f8h7
c6b6
h7f8
b6b5
f8h7
c4e6
f5g5
e6c8
h7f8
c8c1
g5f6
c1c3
f6f5
c3d3
f5g5
d3d5
g5f6
b5b4
e5d4
d5b7
d4a1
b7c8
f6g7
c8e6
f8g6
e6e2
g6f8
h1g1
g7g8
b4d4
a1d4
e2f2
d4f2
g1f1
f2c5
f1g2
c5g1
g2g1
