b1a3
a7a6
a3c4
d7d5
c4a5
b7b6
a5b3
b8c6
g1f3
d8d6
a1b1
d6f4
e2e3
f4a4
b1a1
g8f6
f3d4
c8g4
f1e2
c6d4
b3d4
g4d7
e2d3
e7e5
d4f5
a4b4
e1g1
e5e4
c2c3
b4a5
b2b4
f8b4
f5g7
e8f8
c3b4
a5b4
g7h5
f6h5
d1h5
e4d3
h5d5
a8d8
d5e5
h8g8
e5c7
b4e7
c1a3
e7a3
c7d8
d7e8
d8b6
g8g6
b6b8
a3c5
f1c1
c5a3
c1c8
a3a4
a1c1
f8g8
c8e8
g8g7
e8g8
g7h6
b8f8
h6g5
c1c5
g5h4
f8e7
f7f6
e7h7
h4g4
g8g6
