b2b4
g8f6
h2h4
e7e5
a2a3
d7d5
d2d4
b8d7
d1d3
f8d6
a1a2
e8g8
d3h7
f6h7
f2f4
e5f4
g2g3
f4g3
e1d1
d7f6
f1h3
f6e4
a2a1
e4f2
d1e1
f2h1
c1d2
d8h4
d2c3
h4f4
h3c8
f4c1
