b1c3
a7a6
d2d4
g7g5
c1g5
b7b6
e2e4
e7e6
g5d8
e8d8
g1f3
c8b7
f3e5
b7e4
e5f7
d8e7
f7h8
e4c2
d1c2
f8g7
c2h7
g8h6
h8g6
e7e8
g6e5
g7e5
d4e5
c7c5
h7h6
e8e7
c3a4
e7f7
h6f4
f7e7
a4b6
b8c6
b6a8
c6e5
f4e5
e7d8
e5d6
d8e8
a8c7
e8d8
c7e6
d8c8
d6c7
