b1a3
b8c6
g1f3
g8f6
a3c4
g7g5
f3g5
d7d5
c4a3
f8g7
a3b5
e8g8
b5c7
d8c7
g5h7
f6h7
e2e3
c7b6
f1d3
h7f6
e1g1
e7e5
c2c3
c8g4
d1a4
a8c8
d3b5
a7a6
b5d3
g4d7
a4h4
d7g4
b2b3
f8e8
c1a3
e5e4
d3c2
c6e5
f1e1
b6c7
h4g5
f6h5
h2h3
g4h3
g5h5
h3e6
e1c1
g7f6
h5h6
e5g4
h6h1
f6e5
h1h5
e5h2
g1f1
c7a5
h5g5
g8h8
c2e4
a5a3
e4f3
g4f2
f1f2
a3d6
c1h1
f7f5
g2g3
d6g3
g5g3
e8g8
h1h2
