g1f3
g8f6
b1c3
d7d5
d2d4
e7e6
c1g5
f8b4
e2e3
b8c6
f1b5
b4c3
b2c3
c8d7
e1g1
h7h6
g5h4
e8g8
d1d3
a7a6
b5c6
d7c6
f3e5
d8e8
h4f6
g7f6
e5c6
e8c6
a1b1
f6f5
b1b4
g8g7
c3c4
g7f6
c4d5
e6d5
c2c4
f8g8
c4c5
a6a5
b4b2
f6e6
h2h3
a5a4
f1b1
a8a7
a2a3
g8g7
b2b4
g7g6
b1b2
g6g8
d3b1
g8b8
g1h2
b7b6
c5b6
a7b7
b6c7
c6c7
h2g1
b7b4
b2b4
b8b4
b1b4
c7c6
g1h2
e6d7
h2g3
c6g6
g3f3
g6h5
f3g3
h5g6
g3f3
g6h5
f3g3
h5g6
