b2b3
b8c6
b1c3
e7e5
c1b2
d7d5
d1c1
d5d4
b2a3
f8a3
c1a3
d4c3
d2c3
c8f5
a1d1
d8f6
d1d5
f5c2
a3c1
c2e4
d5e5
f6e5
e1d2
e5f4
e2e3
f4f2
d2d1
f2f1
d1d2
a8d8
