b1a3
b8c6
h2h3
c6d4
h1h2
g8f6
h3h4
f6g4
b2b4
g4h2
h4h5
h2f1
f2f4
f1g3
e2e3
d4e6
a3b5
c7c6
d2d4
c6b5
c1a3
d8c7
e3e4
c7c3
d1d2
c3a1
d2c1
a1d4
c1b1
d4g1
e1d2
g1b1
c2c3
b1a2
d2d3
a2a3
f4f5
e6g5
f5f6
g7f6
e4e5
f6e5
d3d2
g3e4
d2e3
a3c3
e3e2
e7e6
g2g3
c3g3
e2f1
f8b4
h5h6
g3h4
f1g1
h4h6
g1f1
b4c3
f1g2
b5b4
g2g1
d7d6
g1f1
b4b3
f1g2
b3b2
g2g1
g5f3
g1f1
f3d4
f1g1
d6d5
g1f1
c8d7
f1g1
d7b5
g1g2
b5a6
g2g1
a6b5
g1g2
b5a6
g2g1
a6b5
