h2h4
d7d6
d2d4
b8d7
c1g5
a8b8
g5f4
c7c6
f4e5
d6e5
b1d2
e5d4
g2g3
d7b6
d2b3
b6d5
e2e3
d4e3
b3d2
e3d2
