h2h3
g8f6
e2e3
e7e5
h3h4
b8c6
g2g4
h7h6
d1e2
d7d5
d2d3
c8g4
e2g4
f6g4
d3d4
e5d4
f1c4
d5c4
f2f4
d8d5
e3e4
d5e4
g1e2
e4h1
e2g1
h1g1
e1e2
g1c1
b2b4
c1e3
e2f1
e3f2
