b1c3
c7c6
c3e4
e7e6
g1f3
d8a5
f3g5
a5d5
h1g1
g8e7
g1h1
b8a6
h1g1
a6b4
c2c3
b4a2
c3c4
d5c4
e4d6
e8d8
g5f7
d8c7
d6c4
a2c1
f7h8
c1e2
f1e2
e7d5
h8f7
f8c5
d1b3
d7d6
e2d3
g7g6
g1f1
d5f4
d3e4
d6d5
b3f3
f4g2
f3g2
d5c4
f7e5
c5d4
e5c4
e6e5
g2g5
c8d7
g5e7
a8h8
e7d6
c7c8
e4g6
h7g6
f2f3
h8h2
a1a2
d7f5
d6f8
c8c7
f8d6
c7c8
d6f8
c8c7
f8d6
c7c8
d6f8
