d2d4
b8c6
b1c3
g8f6
g1f3
d7d5
f3e5
d8d6
c1f4
c6e5
d4e5
d6b4
e5f6
b4f4
f6e7
f8e7
c3d5
e7b4
c2c3
b4c3
d5c3
e8g8
c3d5
f4f2
e1f2
f8d8
d5e7
g8f8
d1d8
