c2c3
a7a6
d2d3
d7d5
a2a3
d5d4
c3d4
a6a5
e2e3
a5a4
b1c3
b7b6
d1a4
b6b5
a4a8
b5b4
a8b8
b4b3
b8b3
c7c6
f2f3
c6c5
d4c5
e7e6
g2g3
e6e5
h2h3
e5e4
b3f7
e8f7
c3e4
g7g6
e4d6
f8d6
c5d6
g6g5
g1e2
g5g4
h3g4
h7h6
e2d4
h6h5
g4h5
g8f6
c1d2
f6e4
d3e4
c8h3
h1h3
h8h5
h3h5
d8d6
g3g4
d6h2
h5h2
f7f6
f1e2
f6e5
g4g5
e5d6
g5g6
d6c5
g6g7
c5b6
g7g8q
b6c5
b2b3
c5b6
b3b4
b6a7
a3a4
a7b6
f3f4
b6a7
a4a5
a7b7
b4b5
b7c7
e4e5
c7b7
e3e4
b7a7
f4f5
a7b7
a5a6
b7b6
f5f6
b6c5
b5b6
c5b6
e5e6
b6c5
e4e5
c5d4
e6e7
d4e5
e7e8q
e5d4
a6a7
d4c5
a7a8q
c5d4
f6f7
d4c5
f7f8q
c5d4
d2c1
d4c3
c1b2
c3b2
e2d1
b2c3
d1c2
c3b2
c2b1
b2c1
b1c2
c1b2
c2b1
b2c1
b1c2
c1b2
