AverageCheckNumer,AverageMoveNumber,AveragePieceDifferential,AveragePromotionNumber,LegalGamePercentage,DrawPercentage,VictoryPercentage
4.11458,72.5938,23.6979,0.0520833,69.7917,21.875,47.9167
