f2f4
g8f6
e2e3
h7h5
h2h3
d7d6
d1h5
g7g6
h5f5
g6f5
h1h2
h8h6
a2a4
b8c6
d2d4
f6g4
b1c3
b7b6
c3d5
e8d7
h3g4
d7e6
h2h5
c6d4
h5h1
d4b5
f1c4
h6h8
h1h5
d8d7
e1f1
a8b8
h5h7
c8a6
e3e4
a6c8
g2g3
d7e8
a1b1
c7c6
f1g2
a7a6
a4a5
f8h6
h7g7
c8b7
d5f6
d6d5
g2h3
e6f6
g7g6
f7g6
c1d2
b5a3
e4e5
f6e6
b1e1
h6g5
h3g2
h8h1
g2f3
g5h6
c4a2
a3c2
g4f5
e6f7
g1e2
h6f4
e1h1
f7f8
d2f4
b7a8
f4e3
c2d4
f3f2
e8c8
e2c1
c8e6
b2b4
g6f5
h1h6
c6c5
a2c4
d4c2
c4f1
e6h6
f1h3
h6c6
f2f3
c2a1
e3d2
c6d6
g3g4
d6d8
g4f5
d8d7
d2h6
f8f7
a5b6
d7a7
h6f4
a7c7
e5e6
f7g7
b6c7
a8b7
f3g3
b8a8
g3f3
g7h8
f3f2
a8g8
f4e3
g8d8
h3g4
d8e8
g4h5
h8g8
b4b5
e8c8
f2g1
b7c6
e3f2
a1b3
c1a2
c6d7
b5b6
c8d8
c7d8q
g8g7
f2e1
c5c4
h5g6
g7f6
d8f8
f6e5
f8e7
b3a1
b6b7
d7c6
e7h4
e5d6
e1c3
d6c5
c3b4
c5b6
h4h7
c6b5
h7h5
b6b7
h5h2
b7c6
g6h7
d5d4
h2c7
c6d5
b4a5
b5a4
c7c6
d5e5
g1h2
a1b3
c6c7
e5d5
c7f4
b3d2
a5c3
a4b3
h2h3
d2f3
f4g5
d4c3
h3g2
d5e4
g5d2
c3d2
f5f6
e4e5
g2g3
d2d1q
a2b4
b3a2
e6e7
f3e1
b4c2
d1d5
f6f7
d5c5
g3h3
c5e3
c2e3
e1f3
h7f5
f3g1
h3g4
g1e2
g4g5
c4c3
g5h5
a2e6
e3f1
e6b3
h5g5
b3d1
f5g6
e2g1
e7e8q
e5d5
g6e4
d5d4
e4d5
d1b3
d5c4
g1f3
g5g4
f3g5
e8e6
c3c2
g4g3
g5h7
g3f4
a6a5
f4g4
c2c1q
c4a6
c1c6
e6f5
d4c3
f1g3
c6b5
f5d3
c3d3
a6b7
d3c4
g3f5
b5b4
f5d6
c4d4
b7f3
b3a2
g4f5
b4a3
f7f8q
d4c5
d6b5
c5c4
f3d5
c4b5
f5g4
a3d6
f8f3
d6h6
g4f5
h6a6
f5e5
a6g6
f3g2
g6c6
g2h3
h7f6
d5f7
c6e6
e5f4
e6d7
f7b3
d7d2
f4e5
a5a4
h3d3
b5b6
d3f3
d2d4
e5e6
d4b2
f3b7
b6b7
b3a2
b2c3
e6d6
a4a3
a2d5
f6d5
d6d7
c3c6
d7d8
c6c1
d8e8
c1d2
e8f7
b7a7
f7e8
d2b4
e8d8
b4b2
d8c8
b2c2
c8d8
d5f6
d8e7
c2e4
e7f6
e4b1
f6g7
b1f5
g7g8
a7a6
g8h8
f5f7
