b1c3
c7c6
g2g3
c6c5
e2e3
g7g6
c3e2
g6g5
c2c4
g5g4
f2f4
g4f3
d1c2
f3e2
f1e2
a7a6
b2b4
c5b4
e2d1
f8g7
c2b1
g7a1
d1a4
a1e5
b1a1
e5a1
a2a3
d8a5
c1b2
a1b2
g1h3
a5a4
e3e4
a4a3
e1f1
a3d3
f1g1
b2d4
h3f2
d3f3
e4e5
f3f2
