b2b3
e7e5
a2a3
d7d5
c2c3
g8f6
d2d3
b8c6
e2e3
f8d6
g1f3
e8g8
b3b4
f8e8
g2g4
c8g4
f1h3
g4h3
f3g5
h3d7
g5h7
g8h7
d1h5
f6h5
f2f3
d8h4
e1d1
h4f2
b1d2
c6d4
e3d4
d7a4
d2b3
a4b3
