g2g4
f7f5
f1h3
g8h6
e2e4
e7e5
a2a3
c7c5
g4g5
b7b6
h3g4
h6g4
h2h4
c5c4
a1a2
d7d6
d2d4
d8e7
d1g4
b8c6
e1d2
c6d4
f2f4
d4c2
f4e5
c2a3
d2d1
a3b1
g1e2
b1a3
g5g6
c8d7
e4f5
a8c8
e2d4
d7a4
d1e2
a4d1
e2d2
e7e6
h1d1
a3c2
d4e6
b6b5
g4g1
d6e5
d1e1
f8c5
f5f6
c8d8
g1d4
h7h6
d4d8
